Gyro_X,Gyro_Y,Gyro_Z,Timestamp
0.18, 0.18, 0.55,2024-08-13 16:30:20
0.12, 0.37, 0.55,2024-08-13 16:30:21
1.04, 0.49, 0.61,2024-08-13 16:30:22
-0.18, 0.61, 0.55,2024-08-13 16:30:23
1.10, 0.37, 0.61,2024-08-13 16:30:24
0.37, 0.55, 0.61,2024-08-13 16:30:25
0.55, 0.24, 0.67,2024-08-13 16:30:26
0.43, 0.61, 0.55,2024-08-13 16:30:27
0.18, 0.43, 0.55,2024-08-13 16:30:28
0.24, 0.37, 0.61,2024-08-13 16:30:29
0.31, 0.55, 0.55,2024-08-13 16:30:30
0.67, 0.61, 0.55,2024-08-13 16:30:31
0.24, 0.55, 0.55,2024-08-13 16:30:32
0.37, 0.49, 0.55,2024-08-13 16:30:33
0.37, 0.55, 0.55,2024-08-13 16:30:34
0.06, 0.31, 0.55,2024-08-13 16:30:35
0.18, 0.49, 0.55,2024-08-13 16:30:36
0.49, 0.49, 0.61,2024-08-13 16:30:37
0.55, 0.49, 0.55,2024-08-13 16:30:38
-0.06, 0.73, 0.49,2024-08-13 16:30:39
0.31, 0.49, 0.55,2024-08-13 16:30:40
0.18, 0.43, 0.55,2024-08-13 16:30:41
0.37, 0.49, 0.55,2024-08-13 16:30:42
0.24, 0.85, 0.55,2024-08-13 16:30:43
0.31, 0.49, 0.55,2024-08-13 16:30:44
0.18, 0.43, 0.55,2024-08-13 16:30:45
0.12, 0.43, 0.55,2024-08-13 16:30:46
0.31, 0.55, 0.55,2024-08-13 16:30:47
0.31, 0.55, 0.55,2024-08-13 16:30:48
1.10, 0.98, 0.55,2024-08-13 16:30:49
1.22, 0.67, 0.61,2024-08-13 16:30:50
-0.24, 0.55, 0.49,2024-08-13 16:30:51
0.37, 0.55, 0.49,2024-08-13 16:30:52
0.24, 0.49, 0.55,2024-08-13 16:30:53
-0.12, 0.73, 0.55,2024-08-13 16:30:54
0.18, 0.55, 0.55,2024-08-13 16:30:55
0.37, 0.55, 0.55,2024-08-13 16:30:56
0.61, 0.55, 0.55,2024-08-13 16:30:57
0.31, 0.49, 0.55,2024-08-13 16:30:58
0.31, 0.49, 0.55,2024-08-13 16:30:59
0.49, 0.67, 0.55,2024-08-13 16:31:00
0.43, 0.43, 0.61,2024-08-13 16:31:01
0.37, 0.43, 0.55,2024-08-13 16:31:02
0.37, 0.55, 0.55,2024-08-13 16:31:03
0.24, 0.67, 0.55,2024-08-13 16:31:04
0.12, -0.12, 0.49,2024-08-13 16:31:05
0.37, 0.55, 0.55,2024-08-13 16:31:06
0.24, 0.55, 0.49,2024-08-13 16:31:07
-0.73, -0.18, 0.12,2024-08-13 16:31:08
-0.06, 0.49, 0.49,2024-08-13 16:31:09
0.55, 0.37, 0.55,2024-08-13 16:31:10
-0.18, 0.43, 0.49,2024-08-13 16:31:11
0.92, 0.18, 0.61,2024-08-13 16:31:12
-0.06, 0.61, 0.49,2024-08-13 16:31:13
0.00, 0.43, 0.55,2024-08-13 16:31:14
0.18, 0.49, 0.55,2024-08-13 16:31:15
0.31, 0.55, 0.55,2024-08-13 16:31:16
0.31, 0.49, 0.55,2024-08-13 16:31:17
0.37, 0.55, 0.55,2024-08-13 16:31:18
0.49, 0.55, 0.55,2024-08-13 16:31:19
0.37, 0.55, 0.55,2024-08-13 16:31:20
0.43, 0.49, 0.55,2024-08-13 16:31:21
0.92, 0.79, 0.55,2024-08-13 16:31:22
1.10, 0.98, 0.49,2024-08-13 16:31:23
0.06, 0.31, 0.55,2024-08-13 16:31:24
0.18, 0.67, 0.55,2024-08-13 16:31:25
-0.12, 0.18, 0.55,2024-08-13 16:31:26
0.85, 1.04, 0.43,2024-08-13 16:31:27
0.31, 0.49, 0.55,2024-08-13 16:31:28
0.43, 0.55, 0.61,2024-08-13 16:31:29
0.98, 0.67, 0.55,2024-08-13 16:31:30
0.49, 0.73, 0.49,2024-08-13 16:31:31
0.43, 0.61, 0.55,2024-08-13 16:31:32
1.95, 0.98, 0.73,2024-08-13 16:31:33
0.43, 0.12, 0.55,2024-08-13 16:31:34
0.31, 0.43, 0.55,2024-08-13 16:31:35
0.67, 0.73, 0.55,2024-08-13 16:31:36
-0.43, 0.43, 0.43,2024-08-13 16:31:37
0.31, 0.49, 0.55,2024-08-13 16:31:38
-1.46, 0.18, 0.24,2024-08-13 16:31:39
0.61, 0.61, 0.61,2024-08-13 16:31:40
0.24, 0.43, 0.55,2024-08-13 16:31:41
0.12, 0.43, 0.55,2024-08-13 16:31:42
0.31, 0.55, 0.55,2024-08-13 16:31:43
0.24, 0.12, 0.61,2024-08-13 16:31:44
1.28, 0.18, 0.67,2024-08-13 16:31:45
0.49, 0.55, 0.61,2024-08-13 16:31:46
1.40, 0.49, 0.73,2024-08-13 16:31:47
0.31, 0.49, 0.49,2024-08-13 16:31:48
-0.61, 0.31, 0.49,2024-08-13 16:31:49
0.18, 0.37, 0.55,2024-08-13 16:31:50
0.24, 0.49, 0.55,2024-08-13 16:31:51
0.37, 0.49, 0.61,2024-08-13 16:31:52
0.37, 0.55, 0.55,2024-08-13 16:31:53
-0.12, 0.49, 0.43,2024-08-13 16:31:54
0.43, 0.43, 0.61,2024-08-13 16:31:55
0.37, 0.55, 0.55,2024-08-13 16:31:56
1.28, 0.43, 0.67,2024-08-13 16:31:57
-0.18, 0.49, 0.49,2024-08-13 16:31:58
1.28, 0.55, 0.61,2024-08-13 16:31:59
0.06, 0.37, 0.55,2024-08-13 16:32:00
2.50, 0.98, 0.73,2024-08-13 16:32:01
0.18, 0.43, 0.55,2024-08-13 16:32:02
1.16, 0.55, 0.61,2024-08-13 16:32:03
0.24, 0.55, 0.55,2024-08-13 16:32:04
0.12, 0.37, 0.55,2024-08-13 16:32:05
0.67, 0.73, 0.61,2024-08-13 16:32:06
0.31, 0.55, 0.55,2024-08-13 16:32:07
0.37, 0.49, 0.61,2024-08-13 16:32:08
-1.53, 0.43, 0.61,2024-08-13 16:32:09
0.31, 0.49, 0.55,2024-08-13 16:32:10
0.24, 0.43, 0.55,2024-08-13 16:32:11
0.61, 0.61, 0.61,2024-08-13 16:32:12
1.89, 0.92, 0.73,2024-08-13 16:32:13
0.18, 0.55, 0.55,2024-08-13 16:32:14
-1.46, 0.43, 0.31,2024-08-13 16:32:15
0.18, 0.55, 0.55,2024-08-13 16:32:16
0.24, 0.55, 0.55,2024-08-13 16:32:17
0.37, 0.61, 0.55,2024-08-13 16:32:18
-0.24, 0.43, 0.49,2024-08-13 16:32:19
0.49, 0.61, 0.55,2024-08-13 16:32:20
0.12, 0.61, 0.49,2024-08-13 16:32:21
0.37, 0.61, 0.55,2024-08-13 16:32:22
0.55, 0.37, 0.61,2024-08-13 16:32:23
-0.12, 0.43, 0.49,2024-08-13 16:32:24
1.65, 0.67, 0.67,2024-08-13 16:32:25
0.24, 0.55, 0.55,2024-08-13 16:32:26
0.24, 0.49, 0.55,2024-08-13 16:32:27
0.18, 0.49, 0.55,2024-08-13 16:32:28
0.18, 0.43, 0.49,2024-08-13 16:32:29
0.18, 0.49, 0.49,2024-08-13 16:32:30
0.24, 0.49, 0.55,2024-08-13 16:32:31
0.24, 0.49, 0.55,2024-08-13 16:32:32
0.43, 0.55, 0.55,2024-08-13 16:32:33
0.31, 0.55, 0.55,2024-08-13 16:32:34
0.31, 0.49, 0.49,2024-08-13 16:32:35
0.31, 0.49, 0.55,2024-08-13 16:32:36
0.37, 0.55, 0.61,2024-08-13 16:32:37
0.31, 0.49, 0.55,2024-08-13 16:32:38
0.43, 0.55, 0.55,2024-08-13 16:32:39
0.37, 0.49, 0.55,2024-08-13 16:32:40
0.31, 0.55, 0.55,2024-08-13 16:32:41
0.24, 0.49, 0.55,2024-08-13 16:32:42
0.18, 0.43, 0.55,2024-08-13 16:32:43
0.37, 0.49, 0.55,2024-08-13 16:32:44
0.24, 0.49, 0.55,2024-08-13 16:32:45
0.24, 0.31, 0.55,2024-08-13 16:32:46
0.00, 0.43, 0.49,2024-08-13 16:32:47
0.18, 0.43, 0.55,2024-08-13 16:32:48
-0.24, 0.00, 0.55,2024-08-13 16:32:49
0.00, 0.67, 0.49,2024-08-13 16:32:50
0.49, 0.61, 0.55,2024-08-13 16:32:51
0.12, 0.73, 0.49,2024-08-13 16:32:52
0.18, 0.31, 0.55,2024-08-13 16:32:53
0.55, 0.49, 0.61,2024-08-13 16:32:54
0.37, 0.61, 0.55,2024-08-13 16:32:55
0.79, 0.73, 0.61,2024-08-13 16:32:56
1.10, 0.67, 0.61,2024-08-13 16:32:57
0.06, 0.43, 0.55,2024-08-13 16:32:58
0.24, 0.67, 0.49,2024-08-13 16:32:59
0.55, 0.49, 0.61,2024-08-13 16:33:00
0.37, 0.67, 0.55,2024-08-13 16:33:01
0.31, 0.49, 0.55,2024-08-13 16:33:02
0.31, 0.49, 0.55,2024-08-13 16:33:03
0.12, 0.49, 0.55,2024-08-13 16:33:04
0.18, 0.37, 0.55,2024-08-13 16:33:05
0.43, 0.61, 0.55,2024-08-13 16:33:06
0.31, 0.49, 0.55,2024-08-13 16:33:07
0.12, 0.79, 0.49,2024-08-13 16:33:08
0.06, 0.49, 0.49,2024-08-13 16:33:09
0.24, 0.43, 0.49,2024-08-13 16:33:10
0.73, 0.61, 0.55,2024-08-13 16:33:11
0.31, 0.49, 0.55,2024-08-13 16:33:12
0.18, 0.49, 0.55,2024-08-13 16:33:13
0.31, 0.55, 0.55,2024-08-13 16:33:14
0.31, 0.49, 0.55,2024-08-13 16:33:15
0.31, 0.43, 0.55,2024-08-13 16:33:16
0.12, 0.49, 0.55,2024-08-13 16:33:17
0.31, 0.55, 0.55,2024-08-13 16:33:18
0.37, 0.55, 0.55,2024-08-13 16:33:19
0.24, 0.31, 0.55,2024-08-13 16:33:20
0.49, 0.67, 0.55,2024-08-13 16:33:21
0.31, 0.67, 0.55,2024-08-13 16:33:22
0.24, 0.49, 0.55,2024-08-13 16:33:23
0.18, 0.37, 0.55,2024-08-13 16:33:24
0.43, 0.61, 0.55,2024-08-13 16:33:25
0.31, 0.67, 0.55,2024-08-13 16:33:26
0.37, 0.55, 0.55,2024-08-13 16:33:27
0.06, 0.61, 0.55,2024-08-13 16:33:28
0.37, 0.61, 0.55,2024-08-13 16:33:29
0.12, 0.49, 0.55,2024-08-13 16:33:30
0.24, 0.49, 0.55,2024-08-13 16:33:31
-0.12, 0.31, 0.49,2024-08-13 16:33:32
0.37, 0.61, 0.55,2024-08-13 16:33:33
-0.61, 0.31, 0.49,2024-08-13 16:33:34
0.31, 0.49, 0.55,2024-08-13 16:33:35
0.18, 0.37, 0.55,2024-08-13 16:33:36
0.31, 0.55, 0.55,2024-08-13 16:33:37
0.31, 0.49, 0.55,2024-08-13 16:33:38
0.31, 0.49, 0.55,2024-08-13 16:33:39
0.18, 0.55, 0.61,2024-08-13 16:33:40
0.24, 0.24, 0.55,2024-08-13 16:33:41
0.31, 0.49, 0.55,2024-08-13 16:33:42
0.24, 0.49, 0.55,2024-08-13 16:33:43
0.18, 0.49, 0.55,2024-08-13 16:33:44
0.24, 0.49, 0.55,2024-08-13 16:33:45
0.31, 0.49, 0.55,2024-08-13 16:33:46
0.31, 0.49, 0.55,2024-08-13 16:33:47
0.43, 0.61, 0.55,2024-08-13 16:33:48
0.43, 0.55, 0.55,2024-08-13 16:33:49
0.31, 0.55, 0.49,2024-08-13 16:33:50
0.31, 0.61, 0.55,2024-08-13 16:33:51
0.18, 0.31, 0.61,2024-08-13 16:33:52
0.92, 0.79, 0.67,2024-08-13 16:33:53
0.43, 0.67, 0.55,2024-08-13 16:33:54
0.67, 0.37, 0.61,2024-08-13 16:33:55
-0.73, 0.18, 0.24,2024-08-13 16:33:56
0.24, 0.67, 0.55,2024-08-13 16:33:57
0.37, 0.49, 0.55,2024-08-13 16:33:58
0.18, 0.55, 0.55,2024-08-13 16:33:59
0.43, 0.49, 0.55,2024-08-13 16:34:00
0.00, 0.24, 0.55,2024-08-13 16:34:01
0.31, 0.43, 0.55,2024-08-13 16:34:02
0.43, 0.18, 0.61,2024-08-13 16:34:03
0.12, 0.37, 0.55,2024-08-13 16:34:04
0.43, 0.49, 0.55,2024-08-13 16:34:05
0.00, 0.61, 0.55,2024-08-13 16:34:06
0.12, 0.55, 0.55,2024-08-13 16:34:07
0.67, 0.85, 0.61,2024-08-13 16:34:08
0.06, 0.43, 0.49,2024-08-13 16:34:09
0.37, 0.55, 0.61,2024-08-13 16:34:10
0.24, 0.49, 0.55,2024-08-13 16:34:11
0.00, 0.67, 0.55,2024-08-13 16:34:12
0.49, 0.61, 0.61,2024-08-13 16:34:13
0.49, 0.61, 0.55,2024-08-13 16:34:14
0.37, 0.49, 0.55,2024-08-13 16:34:15
0.37, 0.55, 0.55,2024-08-13 16:34:16
0.18, 0.55, 0.55,2024-08-13 16:34:17
0.43, 0.49, 0.61,2024-08-13 16:34:18
0.37, 0.49, 0.55,2024-08-13 16:34:19
0.37, 0.43, 0.55,2024-08-13 16:34:20
0.31, 0.55, 0.49,2024-08-13 16:34:21
0.43, 0.37, 0.55,2024-08-13 16:34:22
0.31, 0.55, 0.61,2024-08-13 16:34:23
0.31, 0.49, 0.55,2024-08-13 16:34:24
0.43, 0.61, 0.55,2024-08-13 16:34:25
0.31, 0.67, 0.55,2024-08-13 16:34:26
-0.24, 1.28, 0.43,2024-08-13 16:34:27
0.00, 0.61, 0.49,2024-08-13 16:34:28
0.43, 0.43, 0.61,2024-08-13 16:34:29
0.31, 0.55, 0.55,2024-08-13 16:34:30
0.37, 0.55, 0.55,2024-08-13 16:34:31
0.37, 0.61, 0.55,2024-08-13 16:34:32
0.31, 0.49, 0.55,2024-08-13 16:34:33
0.43, 0.61, 0.55,2024-08-13 16:34:34
0.43, 0.55, 0.61,2024-08-13 16:34:35
-0.12, 0.79, 0.49,2024-08-13 16:34:36
0.12, 0.49, 0.55,2024-08-13 16:34:37
0.24, 0.43, 0.55,2024-08-13 16:34:38
0.31, 0.37, 0.55,2024-08-13 16:34:39
0.18, 0.55, 0.55,2024-08-13 16:34:40
0.12, 0.31, 0.49,2024-08-13 16:34:41
0.37, 0.18, 0.55,2024-08-13 16:34:42
0.06, 0.49, 0.55,2024-08-13 16:34:43
0.31, 0.49, 0.55,2024-08-13 16:34:45
0.06, 0.55, 0.49,2024-08-13 16:34:46
0.85, 0.92, 0.61,2024-08-13 16:34:47
-0.06, 0.06, 0.49,2024-08-13 16:34:48
0.37, 0.43, 0.49,2024-08-13 16:34:49
0.73, 0.61, 0.61,2024-08-13 16:34:50
0.31, 0.55, 0.55,2024-08-13 16:34:51
0.73, 0.37, 0.61,2024-08-13 16:34:52
0.55, 0.61, 0.55,2024-08-13 16:34:53
0.49, 0.43, 0.55,2024-08-13 16:34:54
0.61, 0.24, 0.61,2024-08-13 16:34:55
-0.12, 1.16, 0.49,2024-08-13 16:34:56
0.55, 0.79, 0.67,2024-08-13 16:34:57
-0.67, -0.06, 0.37,2024-08-13 16:34:58
0.24, 0.49, 0.55,2024-08-13 16:34:59
-0.43, 0.55, 0.49,2024-08-13 16:35:00
0.00, 0.31, 0.49,2024-08-13 16:35:01
0.00, 0.31, 0.98,2024-08-13 16:35:02
0.24, 0.43, 0.55,2024-08-13 16:35:03
0.37, 0.55, 0.55,2024-08-13 16:35:04
0.31, 0.55, 0.55,2024-08-13 16:35:05
-0.12, 0.43, 0.49,2024-08-13 16:35:06
0.55, 0.55, 0.55,2024-08-13 16:35:07
-0.06, 1.40, 9.70,2024-08-13 16:35:08
0.06, 0.85, 0.55,2024-08-13 16:35:09
0.49, 0.43, 0.55,2024-08-13 16:35:10
0.61, 0.85, 0.55,2024-08-13 16:35:11
0.24, 0.61, 0.55,2024-08-13 16:35:12
0.12, 0.49, 0.55,2024-08-13 16:35:13
0.37, 0.49, 0.61,2024-08-13 16:35:14
-0.06, 0.49, 0.49,2024-08-13 16:35:15
0.37, 0.31, 0.67,2024-08-13 16:35:16
0.55, 0.73, 0.55,2024-08-13 16:35:17
-0.73, 0.49, 0.12,2024-08-13 16:35:18
1.77, 0.85, 0.55,2024-08-13 16:35:19
0.18, 0.18, 0.55,2024-08-13 16:35:20
0.55, 0.55, 0.55,2024-08-13 16:35:21
0.43, 0.49, 0.55,2024-08-13 16:35:22
0.37, 0.43, 0.49,2024-08-13 16:35:23
0.12, 0.49, 0.55,2024-08-13 16:35:24
0.31, 0.37, 0.61,2024-08-13 16:35:25
0.61, 0.73, 0.61,2024-08-13 16:35:26
0.18, 0.43, 0.55,2024-08-13 16:35:27
0.00, 0.61, 0.55,2024-08-13 16:35:28
0.12, 0.18, 0.55,2024-08-13 16:35:29
0.24, -0.18, 0.49,2024-08-13 16:35:30
-0.24, 0.55, 0.43,2024-08-13 16:35:31
-0.12, 0.67, 0.55,2024-08-13 16:35:32
-0.12, 0.49, 0.55,2024-08-13 16:35:33
0.31, 0.55, 0.49,2024-08-13 16:35:34
0.18, 0.61, 0.55,2024-08-13 16:35:35
-6.53, -4.09, -0.43,2024-08-13 16:35:36
0.37, 0.55, 0.55,2024-08-13 16:35:37
2.32, 0.43, 0.61,2024-08-13 16:35:38
0.18, 0.49, 0.55,2024-08-13 16:35:39
1.65, 0.85, 0.61,2024-08-13 16:35:40
0.31, 0.43, 0.55,2024-08-13 16:35:41
0.79, 1.34, -0.06,2024-08-13 16:35:42
0.49, 0.49, 0.61,2024-08-13 16:35:43
0.67, 0.37, 0.55,2024-08-13 16:35:44
-0.06, 0.55, 0.49,2024-08-13 16:35:45
0.18, 0.67, 0.55,2024-08-13 16:35:46
0.43, 0.61, 0.55,2024-08-13 16:35:47
0.06, 0.00, 0.55,2024-08-13 16:35:48
-1.65, 0.49, 0.12,2024-08-13 16:35:49
0.49, 0.67, 0.55,2024-08-13 16:35:50
0.06, 0.55, 0.55,2024-08-13 16:35:51
1.65, 0.79, 0.67,2024-08-13 16:35:52
0.67, 0.55, 0.55,2024-08-13 16:35:53
0.18, 0.55, 0.55,2024-08-13 16:35:54
0.31, 0.49, 0.55,2024-08-13 16:35:55
-0.24, 0.37, 0.55,2024-08-13 16:35:56
0.49, 0.49, 0.55,2024-08-13 16:35:57
0.49, 0.79, 0.43,2024-08-13 16:35:58
0.43, 0.79, 0.55,2024-08-13 16:35:59
0.92, 0.31, 0.61,2024-08-13 16:36:00
-0.06, 0.18, 0.49,2024-08-13 16:36:01
0.37, 0.37, 0.55,2024-08-13 16:36:02
0.18, 0.43, 0.55,2024-08-13 16:36:03
0.55, 0.61, 0.55,2024-08-13 16:36:04
0.43, 0.67, 0.49,2024-08-13 16:36:05
0.24, 0.43, 0.55,2024-08-13 16:36:06
0.31, 0.31, 0.55,2024-08-13 16:36:07
0.31, 0.61, 0.55,2024-08-13 16:36:08
0.12, 0.61, 0.55,2024-08-13 16:36:09
0.31, 0.55, 0.55,2024-08-13 16:36:10
0.18, 0.55, 0.55,2024-08-13 16:36:11
0.43, 1.16, 6.47,2024-08-13 16:36:12
0.37, 0.43, 0.55,2024-08-13 16:36:13
0.12, 0.37, 0.55,2024-08-13 16:36:14
0.00, 0.00, 0.55,2024-08-13 16:36:15
0.55, 0.61, 0.55,2024-08-13 16:36:16
0.37, 0.61, 0.55,2024-08-13 16:36:17
0.18, 0.61, 0.55,2024-08-13 16:36:18
-0.37, -0.18, 0.49,2024-08-13 16:36:19
0.31, 0.37, 0.55,2024-08-13 16:36:20
0.24, 0.61, 0.49,2024-08-13 16:36:21
-1.28, 0.06, 0.49,2024-08-13 16:36:22
0.31, 0.55, 0.55,2024-08-13 16:36:23
0.31, 0.49, 0.55,2024-08-13 16:36:24
2.87, 0.24, 0.79,2024-08-13 16:36:25
0.37, 0.61, 0.55,2024-08-13 16:36:26
0.31, 0.79, 0.55,2024-08-13 16:36:27
0.24, 0.49, 0.55,2024-08-13 16:36:28
0.31, 0.43, 0.55,2024-08-13 16:36:29
0.24, 0.49, 0.55,2024-08-13 16:36:30
0.12, 0.37, 0.55,2024-08-13 16:36:31
0.00, 0.24, 0.55,2024-08-13 16:36:32
0.49, 0.67, 0.55,2024-08-13 16:36:33
-0.06, 0.73, 0.55,2024-08-13 16:36:34
0.31, 0.55, 0.55,2024-08-13 16:36:35
-0.67, 0.31, 0.55,2024-08-13 16:36:36
0.49, 0.79, 0.43,2024-08-13 16:36:37
-0.55, 0.31, 0.43,2024-08-13 16:36:38
0.24, 0.55, 0.55,2024-08-13 16:36:39
0.18, 0.55, 0.55,2024-08-13 16:36:40
0.12, 0.18, 0.55,2024-08-13 16:36:41
0.18, 0.55, 0.55,2024-08-13 16:36:42
0.79, 0.43, 0.61,2024-08-13 16:36:43
-2.56, 0.79, 0.98,2024-08-13 16:36:44
1.46, 0.06, 0.61,2024-08-13 16:36:45
0.67, 1.16, 0.67,2024-08-13 16:36:46
0.92, 0.73, 0.61,2024-08-13 16:36:47
0.31, 0.43, 0.55,2024-08-13 16:36:48
1.16, 0.79, 0.92,2024-08-13 16:36:49
0.37, 0.55, 0.61,2024-08-13 16:36:50
0.31, 0.67, 0.49,2024-08-13 16:36:51
0.55, 0.61, 0.61,2024-08-13 16:36:52
0.37, 0.49, 0.55,2024-08-13 16:36:53
-0.12, 0.49, 0.49,2024-08-13 16:36:54
0.31, 0.55, 0.55,2024-08-13 16:36:55
0.31, 0.49, 0.55,2024-08-13 16:36:56
-1.95, 0.00, 0.18,2024-08-13 16:36:57
0.37, 0.67, 0.61,2024-08-13 16:36:58
0.12, 1.22, 1.59,2024-08-13 16:36:59
1.53, 0.98, 0.79,2024-08-13 16:37:00
0.12, 0.55, 0.61,2024-08-13 16:37:01
0.37, 0.49, 0.55,2024-08-13 16:37:02
0.43, 0.55, 0.55,2024-08-13 16:37:03
0.06, 0.43, 0.55,2024-08-13 16:37:04
0.24, 0.55, 0.55,2024-08-13 16:37:05
0.43, 0.49, 0.55,2024-08-13 16:37:06
0.24, 0.37, 0.61,2024-08-13 16:37:07
0.85, 0.37, 0.61,2024-08-13 16:37:08
0.00, 0.55, 0.37,2024-08-13 16:37:09
0.37, 0.61, 0.73,2024-08-13 16:37:10
0.55, 0.61, 0.61,2024-08-13 16:37:11
0.61, 0.31, 0.61,2024-08-13 16:37:12
0.43, 0.49, 0.55,2024-08-13 16:37:13
0.43, 0.49, 0.67,2024-08-13 16:37:14
-0.79, 0.92, 0.12,2024-08-13 16:37:15
0.06, 0.79, 0.55,2024-08-13 16:37:16
0.31, 0.49, 0.55,2024-08-13 16:37:17
0.37, 0.55, 0.61,2024-08-13 16:37:18
-1.71, -0.31, -3.85,2024-08-13 16:37:19
0.06, 0.67, 0.43,2024-08-13 16:37:20
0.67, 0.43, 0.55,2024-08-13 16:37:21
0.24, 0.55, 0.55,2024-08-13 16:37:22
-0.24, 0.37, 0.49,2024-08-13 16:37:23
-1.16, 0.06, 0.49,2024-08-13 16:37:24
0.18, 0.55, 0.55,2024-08-13 16:37:25
0.31, 0.49, 0.55,2024-08-13 16:37:26
0.43, 0.43, 0.55,2024-08-13 16:37:27
0.18, 0.55, 0.55,2024-08-13 16:37:28
0.43, 0.67, 0.55,2024-08-13 16:37:29
0.43, 0.43, 0.55,2024-08-13 16:37:30
0.18, 0.67, 0.55,2024-08-13 16:37:31
0.31, 0.61, 0.55,2024-08-13 16:37:32
0.24, 0.43, 0.55,2024-08-13 16:37:33
0.37, 0.49, 0.55,2024-08-13 16:37:34
0.31, 0.43, 0.55,2024-08-13 16:37:35
0.85, 0.85, 0.61,2024-08-13 16:37:36
0.31, 1.40, 0.55,2024-08-13 16:37:37
0.18, 0.61, 0.55,2024-08-13 16:37:38
1.04, 0.49, 0.61,2024-08-13 16:37:39
0.37, 0.55, 0.55,2024-08-13 16:37:40
0.37, 0.49, 0.55,2024-08-13 16:37:41
0.37, 0.67, 0.31,2024-08-13 16:37:42
-0.49, 0.37, 0.55,2024-08-13 16:37:43
-2.32, 0.49, 0.24,2024-08-13 16:37:44
0.67, 0.49, 0.61,2024-08-13 16:37:45
-0.12, 0.43, 0.49,2024-08-13 16:37:46
0.61, 0.31, 0.61,2024-08-13 16:37:47
0.00, 0.61, 0.49,2024-08-13 16:37:48
0.18, 0.49, 0.49,2024-08-13 16:37:49
0.24, 0.55, 0.55,2024-08-13 16:37:50
0.37, 0.49, 0.55,2024-08-13 16:37:51
0.00, 0.55, 0.55,2024-08-13 16:37:52
0.18, 0.73, 0.55,2024-08-13 16:37:53
0.31, 0.43, 0.49,2024-08-13 16:37:54
0.37, 0.43, 0.55,2024-08-13 16:37:55
0.37, 0.06, 0.61,2024-08-13 16:37:56
0.55, 0.61, 0.61,2024-08-13 16:37:57
0.37, 0.55, 0.55,2024-08-13 16:37:58
0.79, 1.04, 0.49,2024-08-13 16:37:59
0.31, 0.37, 0.55,2024-08-13 16:38:00
0.43, 0.49, 0.61,2024-08-13 16:38:01
0.79, 0.18, 0.61,2024-08-13 16:38:02
0.55, 0.61, 0.61,2024-08-13 16:38:03
0.00, 0.55, 0.61,2024-08-13 16:38:04
0.31, 0.49, 0.49,2024-08-13 16:38:05
0.12, 0.73, 0.49,2024-08-13 16:38:06
0.24, 0.61, 0.55,2024-08-13 16:38:07
0.24, 0.55, 0.55,2024-08-13 16:38:08
0.18, 0.61, 0.55,2024-08-13 16:38:09
0.49, 0.49, 0.55,2024-08-13 16:38:10
0.31, 0.49, 0.55,2024-08-13 16:38:11
0.85, 0.31, 0.67,2024-08-13 16:38:12
0.67, 0.37, 0.61,2024-08-13 16:38:13
0.43, 0.55, 0.55,2024-08-13 16:38:14
0.49, 0.37, 0.61,2024-08-13 16:38:15
0.61, 0.43, 0.55,2024-08-13 16:38:16
-0.06, 0.55, 0.49,2024-08-13 16:38:17
0.24, 0.67, 0.55,2024-08-13 16:38:18
0.49, 0.12, 0.55,2024-08-13 16:38:19
0.43, 0.24, 0.55,2024-08-13 16:38:20
2.75, 0.06, 0.98,2024-08-13 16:38:21
0.43, 0.24, 0.55,2024-08-13 16:38:22
0.18, 0.55, 0.55,2024-08-13 16:38:23
0.18, 1.10, 0.43,2024-08-13 16:38:24
0.37, 0.67, 0.55,2024-08-13 16:38:25
0.24, 0.49, 0.55,2024-08-13 16:38:26
0.31, 0.49, 0.55,2024-08-13 16:38:27
0.61, 0.85, 0.61,2024-08-13 16:38:28
0.49, 0.67, 0.55,2024-08-13 16:38:29
0.43, 0.49, 0.61,2024-08-13 16:38:30
0.12, 0.61, 0.55,2024-08-13 16:38:31
-0.98, -0.92, 0.49,2024-08-13 16:38:32
0.24, 0.31, 0.67,2024-08-13 16:38:33
-0.67, 0.61, 0.55,2024-08-13 16:38:34
0.18, 0.67, 0.55,2024-08-13 16:38:35
-0.06, 0.43, 0.49,2024-08-13 16:38:36
0.37, 0.61, 0.61,2024-08-13 16:38:37
0.06, 0.73, 0.49,2024-08-13 16:38:38
0.49, 0.43, 0.61,2024-08-13 16:38:39
0.85, 0.49, 0.67,2024-08-13 16:38:40
0.43, 0.61, 0.55,2024-08-13 16:38:41
0.12, 0.61, 0.55,2024-08-13 16:38:42
0.00, 0.67, 0.49,2024-08-13 16:38:43
0.31, 0.73, 0.49,2024-08-13 16:38:44
0.18, 0.49, 0.55,2024-08-13 16:38:45
0.67, 0.55, 0.61,2024-08-13 16:38:46
0.31, 0.67, 0.55,2024-08-13 16:38:47
0.55, 0.37, 0.61,2024-08-13 16:38:48
0.24, 0.43, 0.55,2024-08-13 16:38:49
0.18, 0.55, 0.55,2024-08-13 16:38:50
0.24, 0.49, 0.55,2024-08-13 16:38:51
0.24, 0.61, 0.55,2024-08-13 16:38:52
0.31, 0.49, 0.55,2024-08-13 16:38:53
0.31, 0.49, 0.55,2024-08-13 16:38:54
0.06, 0.55, 0.49,2024-08-13 16:38:55
