Timestamp,x,y,z
2024-08-26 20:34:52,0.43, 0.31, 0.49
2024-08-26 20:34:54,0.06, 0.43, 0.55
2024-08-26 20:34:56,0.31, 0.55, 0.55
2024-08-26 20:34:58,0.31, 0.61, 0.49
2024-08-26 20:35:00,0.49, 0.55, 0.55
2024-08-26 20:35:02,0.24, 0.49, 0.49
2024-08-26 20:35:04,0.12, 0.37, 0.49
2024-08-26 20:35:07,0.24, 0.43, 0.49
2024-08-26 20:35:09,0.18, 0.55, 0.49
2024-08-26 20:35:11,0.43, 0.55, 0.49
2024-08-26 20:35:13,0.37, 0.49, 0.49
2024-08-26 20:35:15,0.06, 0.24, 0.49
2024-08-26 20:35:17,0.24, 0.49, 0.49
2024-08-26 20:35:19,0.24, 0.55, 0.49
2024-08-26 20:35:21,0.18, 0.12, 0.49
2024-08-26 20:35:23,0.31, 0.49, 0.49
2024-08-26 20:35:25,-0.06, 0.24, 0.49
2024-08-26 20:35:27,1.10, 1.10, 0.55
2024-08-26 20:35:29,1.83, 0.06, 1.16
2024-08-26 20:35:31,0.43, 0.37, 0.55
2024-08-26 20:35:33,-0.18, 0.73, 0.49
2024-08-26 20:35:35,0.18, 0.43, 0.49
2024-08-26 20:35:37,0.37, 0.55, 0.49
2024-08-26 20:35:39,0.12, 0.73, 0.49
2024-08-26 20:35:41,0.92, -0.12, 0.37
2024-08-26 20:35:43,0.06, 0.49, 0.55
2024-08-26 20:35:46,0.12, 0.49, 0.49
2024-08-26 20:35:48,0.43, 0.49, 0.49
2024-08-26 20:35:50,-0.12, 0.43, 0.55
2024-08-26 20:35:52,-0.24, 0.67, 0.55
2024-08-26 20:35:54,-0.98, -0.24, 0.49
2024-08-26 20:35:56,0.18, 0.43, 0.49
2024-08-26 20:35:58,0.12, 0.55, 0.49
2024-08-26 20:36:00,0.37, 0.43, 0.49
2024-08-26 20:36:02,0.12, 0.24, 0.49
2024-08-26 20:36:04,2.26, 0.79, 0.55
2024-08-26 20:36:06,0.79, -0.12, 0.55
2024-08-26 20:36:08,0.31, 0.43, 0.49
2024-08-26 20:36:10,0.00, -0.24, 0.49
2024-08-26 20:36:12,-0.67, 0.43, 0.49
2024-08-26 20:36:14,0.37, 0.55, 0.49
2024-08-26 20:36:17,-15.56, 0.73, 0.49
2024-08-26 20:36:19,0.18, 0.37, 0.49
2024-08-26 20:36:21,-0.49, -0.06, 0.49
2024-08-26 20:36:23,-0.06, 0.18, 0.49
2024-08-26 20:36:25,0.12, 0.49, 0.49
2024-08-26 20:36:27,-0.18, 0.55, 0.49
2024-08-26 20:36:29,0.73, 0.49, 0.49
2024-08-26 20:36:31,0.31, 0.55, 0.55
2024-08-26 20:36:33,0.18, 0.43, 0.49
2024-08-26 20:36:35,0.24, 0.37, 0.49
2024-08-26 20:36:37,0.00, 0.37, 0.49
2024-08-26 20:36:39,0.67, 0.43, 0.55
2024-08-26 20:36:41,0.31, 0.43, 0.49
2024-08-26 20:36:43,1.22, -0.31, 0.55
2024-08-26 20:36:45,0.55, 0.55, 0.49
2024-08-26 20:36:47,0.43, 0.55, 0.55
2024-08-26 20:36:49,0.67, 0.79, 0.55
2024-08-26 20:36:51,0.43, 0.92, 0.49
2024-08-26 20:36:53,0.24, 0.37, 0.49
2024-08-26 20:36:55,0.12, 0.61, 0.55
2024-08-26 20:36:57,0.18, 0.55, 0.49
2024-08-26 20:36:59,0.06, 0.55, 0.49
2024-08-26 20:37:02,0.31, 0.43, 0.49
2024-08-26 20:37:04,2.26, 0.43, 0.49
2024-08-26 20:37:06,2.62, 0.24, 0.55
2024-08-26 20:37:08,0.24, 0.49, 0.55
2024-08-26 20:37:10,0.24, 0.49, 0.55
2024-08-26 20:37:12,0.00, 0.49, 0.55
2024-08-26 20:37:14,0.18, 0.49, 0.49
2024-08-26 20:37:16,0.37, 0.49, 0.55
2024-08-26 20:37:18,0.43, 0.49, 0.49
2024-08-26 20:37:20,0.12, 0.85, 0.55
2024-08-26 20:37:22,1.77, 0.73, 0.55
2024-08-26 20:37:24,-0.37, 0.73, 0.49
2024-08-26 20:37:26,0.18, 0.24, 0.55
2024-08-26 20:37:28,1.95, 0.73, 0.55
2024-08-26 20:37:30,0.85, 0.49, 0.55
2024-08-26 20:37:32,-0.61, 0.00, 0.49
2024-08-26 20:37:34,0.67, 0.61, 0.55
2024-08-26 20:37:36,0.37, 0.61, 0.49
2024-08-26 20:37:38,0.37, 0.55, 0.55
2024-08-26 20:37:40,-0.61, 0.06, 0.43
2024-08-26 20:37:42,0.73, 0.55, 0.55
2024-08-26 20:37:45,0.18, 0.67, 0.55
2024-08-26 20:37:47,0.55, 0.43, 0.49
2024-08-26 20:37:49,0.06, 0.67, 0.55
2024-08-26 20:37:51,0.37, 0.73, 0.55
2024-08-26 20:37:53,-0.06, 0.55, 0.55
2024-08-26 20:37:55,0.24, 0.55, 0.55
2024-08-26 20:37:57,0.24, 0.49, 0.49
2024-08-26 20:37:59,0.61, 0.49, 0.55
2024-08-26 20:38:01,0.18, 0.49, 0.49
2024-08-26 20:38:03,0.24, 0.49, 0.49
2024-08-26 20:38:05,0.12, 0.49, 0.55
2024-08-26 20:38:07,0.31, 0.49, 0.49
2024-08-26 20:38:09,0.31, 0.43, 0.49
2024-08-26 20:38:11,0.31, 0.43, 0.49
2024-08-26 20:38:13,0.31, 0.61, 0.49
2024-08-26 20:38:15,1.10, 1.16, 0.55
2024-08-26 20:38:17,0.00, 1.77, 0.49
2024-08-26 20:38:19,0.24, 0.49, 0.49
2024-08-26 20:38:21,0.24, 0.49, 0.49
2024-08-26 20:38:23,0.49, 0.43, 0.49
2024-08-26 20:38:25,0.24, 0.55, 0.55
2024-08-26 20:38:27,0.31, 0.61, 0.55
2024-08-26 20:38:30,0.24, 0.61, 0.49
2024-08-26 20:38:32,0.18, 0.43, 0.49
2024-08-26 20:38:34,-0.06, 0.49, 0.55
2024-08-26 20:38:36,0.18, 0.61, 0.49
2024-08-26 20:38:38,0.49, 0.55, 0.49
2024-08-26 20:38:40,0.24, 0.49, 0.49
2024-08-26 20:38:42,0.31, 0.49, 0.55
2024-08-26 20:38:44,0.24, 0.49, 0.49
2024-08-26 20:38:46,0.37, 0.55, 0.55
2024-08-26 20:38:48,0.24, 0.49, 0.55
2024-08-26 20:38:50,0.31, 0.55, 0.55
2024-08-26 20:38:52,0.49, 0.61, 0.49
2024-08-26 20:38:54,0.49, 0.61, 0.55
2024-08-26 20:38:56,0.31, 0.49, 0.55
2024-08-26 20:38:58,0.31, 0.43, 0.55
2024-08-26 20:39:00,0.37, 0.43, 0.49
2024-08-26 20:39:02,0.31, 0.49, 0.55
2024-08-26 20:39:04,0.24, 0.49, 0.55
2024-08-26 20:39:06,0.24, 0.49, 0.49
2024-08-26 20:39:08,0.31, 0.49, 0.49
2024-08-26 20:39:10,0.31, 0.49, 0.55
2024-08-26 20:39:12,0.18, 0.49, 0.55
2024-08-26 20:39:14,0.31, 0.49, 0.49
2024-08-26 20:39:16,0.37, 0.55, 0.49
2024-08-26 20:39:19,0.31, 0.49, 0.49
2024-08-26 20:39:21,0.31, 0.55, 0.49
2024-08-26 20:39:23,0.31, 0.49, 0.55
2024-08-26 20:39:25,0.18, 0.49, 0.49
2024-08-26 20:39:27,0.24, 0.49, 0.49
2024-08-26 20:39:29,0.31, 0.55, 0.55
2024-08-26 20:39:31,0.24, 0.49, 0.49
2024-08-26 20:39:33,0.31, 0.49, 0.55
2024-08-26 20:39:35,0.31, 0.55, 0.55
2024-08-26 20:39:37,0.37, 0.49, 0.49
2024-08-26 20:39:39,0.31, 0.49, 0.49
2024-08-26 20:39:41,0.31, 0.49, 0.49
2024-08-26 20:39:43,0.31, 0.49, 0.49
2024-08-26 20:39:45,0.31, 0.55, 0.49
2024-08-26 20:39:47,0.24, 0.49, 0.49
2024-08-26 20:39:49,0.37, 0.55, 0.55
2024-08-26 20:39:51,0.31, 0.49, 0.55
2024-08-26 20:39:53,0.24, 0.37, 0.49
2024-08-26 20:39:55,0.24, 0.49, 0.55
2024-08-26 20:39:57,0.24, 0.49, 0.49
2024-08-26 20:39:59,0.31, 0.49, 0.55
2024-08-26 20:40:02,0.31, 0.49, 0.55
2024-08-26 20:40:04,0.31, 0.55, 0.49
2024-08-26 20:40:06,0.31, 0.43, 0.55
2024-08-26 20:40:08,0.24, 0.49, 0.55
2024-08-26 20:40:10,0.31, 0.49, 0.49
2024-08-26 20:40:12,0.24, 0.49, 0.55
2024-08-26 20:40:14,0.24, 0.49, 0.55
2024-08-26 20:40:16,0.31, 0.49, 0.55
2024-08-26 20:40:18,0.31, 0.49, 0.55
2024-08-26 20:40:20,0.37, 0.55, 0.55
2024-08-26 20:40:22,0.24, 0.49, 0.49
2024-08-26 20:40:24,0.24, 0.55, 0.49
2024-08-26 20:40:26,0.18, 0.49, 0.55
2024-08-26 20:40:28,0.24, 0.49, 0.55
2024-08-26 20:40:30,0.31, 0.55, 0.49
2024-08-26 20:40:32,0.31, 0.49, 0.55
2024-08-26 20:40:34,0.31, 0.55, 0.49
2024-08-26 20:40:36,0.24, 0.49, 0.55
2024-08-26 20:40:38,0.24, 0.49, 0.49
2024-08-26 20:40:40,0.31, 0.49, 0.55
2024-08-26 20:40:42,0.31, 0.49, 0.49
2024-08-26 20:40:44,0.31, 0.49, 0.49
2024-08-26 20:40:46,0.31, 0.55, 0.49
2024-08-26 20:40:48,0.12, 0.43, 0.55
2024-08-26 20:40:51,0.24, 0.49, 0.49
2024-08-26 20:40:53,0.31, 0.49, 0.55
2024-08-26 20:40:55,0.06, 0.24, 0.49
2024-08-26 20:40:57,0.37, 0.55, 0.49
2024-08-26 20:40:59,0.24, 0.49, 0.49
2024-08-26 20:41:01,0.18, 0.49, 0.49
2024-08-26 20:41:03,0.31, 0.49, 0.55
2024-08-26 20:41:05,0.37, 0.55, 0.55
2024-08-26 20:41:07,0.31, 0.49, 0.49
2024-08-26 20:41:09,0.31, 0.49, 0.49
2024-08-26 20:41:11,0.31, 0.49, 0.49
