_id,Timestamp,x,y,z
66c9819600cbf1ca6a82de99,2024-08-24 16:45:42.319000,0.31, 0.49, 0.49
66c9819800cbf1ca6a82de9a,2024-08-24 16:45:44.336000,0.24, 0.49, 0.49
66c9819a00cbf1ca6a82de9b,2024-08-24 16:45:46.806000,-0.55, 2.14, 0.37
66c9819c00cbf1ca6a82de9c,2024-08-24 16:45:48.342000,0.73, 3.42, 0.49
66c9819e00cbf1ca6a82de9d,2024-08-24 16:45:50.340000,1.10, 1.34, 0.49
66c981a000cbf1ca6a82de9e,2024-08-24 16:45:52.343000,0.92, 0.18, 0.49
66c981a200cbf1ca6a82de9f,2024-08-24 16:45:54.349000,0.37, -0.85, 0.49
66c981a400cbf1ca6a82dea0,2024-08-24 16:45:56.356000,0.67, 0.00, 0.49
66c981a600cbf1ca6a82dea1,2024-08-24 16:45:58.358000,0.31, 0.61, 0.43
66c981a800cbf1ca6a82dea2,2024-08-24 16:46:00.368000,-0.43, 0.37, 0.49
66c981aa00cbf1ca6a82dea3,2024-08-24 16:46:02.371000,0.24, 0.24, 0.49
66c981ac00cbf1ca6a82dea4,2024-08-24 16:46:04.833000,0.24, 0.06, 0.49
66c981ae00cbf1ca6a82dea5,2024-08-24 16:46:06.380000,0.31, 0.55, 0.49
66c981b000cbf1ca6a82dea6,2024-08-24 16:46:08.384000,0.31, 0.55, 0.43
66c981b200cbf1ca6a82dea7,2024-08-24 16:46:10.392000,0.31, 0.49, 0.49
66c981b400cbf1ca6a82dea8,2024-08-24 16:46:12.400000,0.31, 0.49, 0.49
66c981b600cbf1ca6a82dea9,2024-08-24 16:46:14.407000,0.31, 0.49, 0.43
66c981b800cbf1ca6a82deaa,2024-08-24 16:46:16.405000,0.37, 0.49, 0.49
66c981ba00cbf1ca6a82deab,2024-08-24 16:46:18.414000,0.31, 0.49, 0.43
66c981bc00cbf1ca6a82deac,2024-08-24 16:46:20.416000,0.31, 0.49, 0.43
66c981be00cbf1ca6a82dead,2024-08-24 16:46:22.851000,0.31, 0.49, 0.49
66c981c000cbf1ca6a82deae,2024-08-24 16:46:24.429000,0.31, 0.49, 0.49
66c981c200cbf1ca6a82deaf,2024-08-24 16:46:26.432000,0.31, 0.43, 0.49
66c981c400cbf1ca6a82deb0,2024-08-24 16:46:28.436000,0.31, 0.49, 0.49
66c981c600cbf1ca6a82deb1,2024-08-24 16:46:30.446000,0.31, 0.49, 0.49
66c981c800cbf1ca6a82deb2,2024-08-24 16:46:32.446000,0.31, 0.49, 0.49
66c981ca00cbf1ca6a82deb3,2024-08-24 16:46:34.451000,0.31, 0.49, 0.49
66c981cc00cbf1ca6a82deb4,2024-08-24 16:46:36.456000,0.31, 0.49, 0.49
66c981ce00cbf1ca6a82deb5,2024-08-24 16:46:38.462000,0.37, 0.55, 0.49
66c981d000cbf1ca6a82deb6,2024-08-24 16:46:40.878000,0.31, 0.55, 0.43
66c981d200cbf1ca6a82deb7,2024-08-24 16:46:42.473000,0.31, 0.43, 0.49
66c981d400cbf1ca6a82deb8,2024-08-24 16:46:44.479000,0.24, 0.49, 0.49
66c981d600cbf1ca6a82deb9,2024-08-24 16:46:46.483000,0.31, 0.49, 0.49
66c981d800cbf1ca6a82deba,2024-08-24 16:46:48.491000,0.31, 0.49, 0.49
66c981da00cbf1ca6a82debb,2024-08-24 16:46:50.498000,0.06, -0.67, 0.49
66c981dc00cbf1ca6a82debc,2024-08-24 16:46:52.500000,0.31, 0.98, 0.49
66c981de00cbf1ca6a82debd,2024-08-24 16:46:54.503000,0.37, -1.22, 0.49
66c981e000cbf1ca6a82debe,2024-08-24 16:46:56.507000,0.24, 0.37, 0.49
66c981e200cbf1ca6a82debf,2024-08-24 16:46:58.895000,0.31, 0.49, 0.49
66c981e400cbf1ca6a82dec0,2024-08-24 16:47:00.518000,0.31, 0.49, 0.49
66c981e600cbf1ca6a82dec1,2024-08-24 16:47:02.529000,0.31, 0.49, 0.49
66c981e800cbf1ca6a82dec2,2024-08-24 16:47:04.533000,0.31, 0.49, 0.49
66c981ea00cbf1ca6a82dec3,2024-08-24 16:47:06.538000,0.24, 0.49, 0.49
66c981ec00cbf1ca6a82dec4,2024-08-24 16:47:08.538000,0.37, 0.49, 0.49
66c981ee00cbf1ca6a82dec5,2024-08-24 16:47:10.542000,0.37, 0.49, 0.49
66c981f000cbf1ca6a82dec6,2024-08-24 16:47:12.549000,0.31, 0.49, 0.49
66c981f200cbf1ca6a82dec7,2024-08-24 16:47:14.567000,0.18, 0.49, 0.49
66c981f400cbf1ca6a82dec8,2024-08-24 16:47:16.917000,-0.06, 0.18, 0.49
66c981f600cbf1ca6a82dec9,2024-08-24 16:47:18.574000,0.67, 0.49, 0.49
66c981f800cbf1ca6a82deca,2024-08-24 16:47:20.572000,-0.24, 0.06, 0.49
66c981fa00cbf1ca6a82decb,2024-08-24 16:47:22.574000,0.43, 0.92, 0.49
66c981fc00cbf1ca6a82decc,2024-08-24 16:47:24.608000,0.31, 0.37, 0.49
66c981fe00cbf1ca6a82decd,2024-08-24 16:47:26.597000,0.31, 0.67, 0.49
66c9820000cbf1ca6a82dece,2024-08-24 16:47:28.607000,0.37, 0.37, 0.49
66c9820200cbf1ca6a82decf,2024-08-24 16:47:30.601000,0.37, 0.37, 0.49
66c9820400cbf1ca6a82ded0,2024-08-24 16:47:32.599000,0.55, 0.31, 0.49
66c9820700cbf1ca6a82ded1,2024-08-24 16:47:35.052000,0.31, 0.24, 0.49
66c9820800cbf1ca6a82ded2,2024-08-24 16:47:36.614000,0.49, 1.04, 0.49
66c9820a00cbf1ca6a82ded3,2024-08-24 16:47:38.618000,0.31, 0.79, 0.49
66c9820c00cbf1ca6a82ded4,2024-08-24 16:47:40.621000,0.24, 0.79, 0.43
66c9820e00cbf1ca6a82ded5,2024-08-24 16:47:42.626000,0.12, 0.24, 0.43
66c9821000cbf1ca6a82ded6,2024-08-24 16:47:44.630000,0.18, -0.49, 0.49
66c9821200cbf1ca6a82ded7,2024-08-24 16:47:46.636000,0.24, 0.49, 0.43
66c9821400cbf1ca6a82ded8,2024-08-24 16:47:48.644000,0.18, 0.37, 0.49
66c9821600cbf1ca6a82ded9,2024-08-24 16:47:50.645000,0.24, 0.24, 0.49
66c9821900cbf1ca6a82deda,2024-08-24 16:47:53.170000,0.37, 0.43, 0.49
66c9821a00cbf1ca6a82dedb,2024-08-24 16:47:54.668000,0.37, 0.31, 0.49
66c9821c00cbf1ca6a82dedc,2024-08-24 16:47:56.660000,0.37, 0.49, 0.49
66c9821e00cbf1ca6a82dedd,2024-08-24 16:47:58.668000,0.18, 1.16, 0.49
66c9822000cbf1ca6a82dede,2024-08-24 16:48:00.678000,0.12, 0.43, 0.49
66c9822200cbf1ca6a82dedf,2024-08-24 16:48:02.676000,0.18, 1.40, 0.43
66c9822400cbf1ca6a82dee0,2024-08-24 16:48:04.686000,1.22, 0.55, 0.49
66c9822600cbf1ca6a82dee1,2024-08-24 16:48:06.688000,0.73, 0.98, 0.49
66c9822800cbf1ca6a82dee2,2024-08-24 16:48:08.694000,0.73, 0.92, 0.49
66c9822b00cbf1ca6a82dee3,2024-08-24 16:48:11.087000,0.37, 0.18, 0.49
66c9822c00cbf1ca6a82dee4,2024-08-24 16:48:12.707000,0.06, 0.49, 0.49
66c9822e00cbf1ca6a82dee5,2024-08-24 16:48:14.709000,0.31, 0.43, 0.49
66c9823000cbf1ca6a82dee6,2024-08-24 16:48:16.717000,0.43, 0.37, 0.49
66c9823200cbf1ca6a82dee7,2024-08-24 16:48:18.716000,0.37, 0.31, 0.49
66c9823400cbf1ca6a82dee8,2024-08-24 16:48:20.722000,0.37, 0.37, 0.49
66c9823600cbf1ca6a82dee9,2024-08-24 16:48:22.730000,8.85, 1.53, 0.49
66c9823800cbf1ca6a82deea,2024-08-24 16:48:24.733000,-0.79, -0.31, 0.49
66c9823a00cbf1ca6a82deeb,2024-08-24 16:48:26.748000,0.61, 0.85, 0.49
66c9823d00cbf1ca6a82deec,2024-08-24 16:48:29.434000,0.31, 0.49, 0.43
66c9823e00cbf1ca6a82deed,2024-08-24 16:48:30.761000,0.31, 0.49, 0.49
66c9824000cbf1ca6a82deee,2024-08-24 16:48:32.773000,0.31, 0.49, 0.49
66c9824200cbf1ca6a82deef,2024-08-24 16:48:34.758000,0.31, 0.49, 0.49
66c9824400cbf1ca6a82def0,2024-08-24 16:48:36.761000,0.12, 0.49, 0.49
66c9824600cbf1ca6a82def1,2024-08-24 16:48:38.771000,0.55, 0.49, 0.49
66c9824800cbf1ca6a82def2,2024-08-24 16:48:40.777000,0.18, 0.55, 0.49
66c9824a00cbf1ca6a82def3,2024-08-24 16:48:42.797000,0.18, -0.37, 0.49
66c9824c00cbf1ca6a82def4,2024-08-24 16:48:44.818000,0.12, 0.31, 0.49
66c9824f00cbf1ca6a82def5,2024-08-24 16:48:47.245000,0.31, 0.49, 0.49
66c9825000cbf1ca6a82def6,2024-08-24 16:48:48.801000,0.37, 0.55, 0.43
66c9825200cbf1ca6a82def7,2024-08-24 16:48:50.798000,0.31, 0.49, 0.49
66c9825400cbf1ca6a82def8,2024-08-24 16:48:52.804000,0.31, 0.55, 0.49
66c9825600cbf1ca6a82def9,2024-08-24 16:48:54.812000,1.04, 1.34, 0.49
66c9825800cbf1ca6a82defa,2024-08-24 16:48:56.813000,-1.53, -2.56, 0.43
66c9825a00cbf1ca6a82defb,2024-08-24 16:48:58.842000,0.00, -0.61, 0.43
66c9825c00cbf1ca6a82defc,2024-08-24 16:49:00.855000,0.37, 0.43, 0.49
66c9825e00cbf1ca6a82defd,2024-08-24 16:49:02.840000,0.43, 0.24, 0.49
66c9826100cbf1ca6a82defe,2024-08-24 16:49:05.283000,-0.06, 0.67, 0.43
66c9826200cbf1ca6a82deff,2024-08-24 16:49:06.857000,0.12, 0.61, 0.49
66c9826400cbf1ca6a82df00,2024-08-24 16:49:08.851000,0.12, 0.24, 0.49
66c9826600cbf1ca6a82df01,2024-08-24 16:49:10.875000,0.55, 0.61, 0.49
66c9826800cbf1ca6a82df02,2024-08-24 16:49:12.917000,0.37, 0.43, 0.43
66c9826a00cbf1ca6a82df03,2024-08-24 16:49:14.908000,0.12, 0.85, 0.43
66c9826c00cbf1ca6a82df04,2024-08-24 16:49:16.886000,0.12, 0.79, 0.49
66c9826e00cbf1ca6a82df05,2024-08-24 16:49:18.886000,0.18, 0.24, 0.49
66c9827000cbf1ca6a82df06,2024-08-24 16:49:20.887000,0.06, 0.55, 0.49
66c9827300cbf1ca6a82df07,2024-08-24 16:49:23.489000,0.43, 0.49, 0.49
66c9827400cbf1ca6a82df08,2024-08-24 16:49:24.918000,1.34, 0.37, 0.55
66c9827600cbf1ca6a82df09,2024-08-24 16:49:26.912000,0.37, 0.00, 0.49
66c9827800cbf1ca6a82df0a,2024-08-24 16:49:28.930000,0.12, 0.12, 0.43
66c9827a00cbf1ca6a82df0b,2024-08-24 16:49:30.956000,0.24, -0.06, 0.43
66c9827c00cbf1ca6a82df0c,2024-08-24 16:49:32.933000,0.18, 0.06, 0.49
66c9827e00cbf1ca6a82df0d,2024-08-24 16:49:34.932000,0.12, 0.12, 0.43
66c9828000cbf1ca6a82df0e,2024-08-24 16:49:36.924000,0.37, 0.67, 0.49
66c9828200cbf1ca6a82df0f,2024-08-24 16:49:38.937000,0.12, 0.43, 0.49
66c9828500cbf1ca6a82df10,2024-08-24 16:49:41.430000,0.43, 0.37, 0.49
66c9828600cbf1ca6a82df11,2024-08-24 16:49:42.948000,0.31, 0.43, 0.49
66c9828800cbf1ca6a82df12,2024-08-24 16:49:44.985000,0.31, 0.85, 0.43
66c9828a00cbf1ca6a82df13,2024-08-24 16:49:46.974000,0.43, 0.67, 0.49
66c9828c00cbf1ca6a82df14,2024-08-24 16:49:48.968000,0.31, 0.37, 0.49
66c9828e00cbf1ca6a82df15,2024-08-24 16:49:50.987000,0.31, 0.67, 0.49
66c9829000cbf1ca6a82df16,2024-08-24 16:49:52.974000,0.24, 0.06, 0.49
66c9829300cbf1ca6a82df17,2024-08-24 16:49:55.015000,0.24, 0.24, 0.49
66c9829400cbf1ca6a82df18,2024-08-24 16:49:56.973000,0.49, 0.98, 0.49
66c9829700cbf1ca6a82df19,2024-08-24 16:49:59.474000,0.18, 0.61, 0.43
66c9829900cbf1ca6a82df1a,2024-08-24 16:50:01.005000,0.12, 0.92, 0.49
66c9829a00cbf1ca6a82df1b,2024-08-24 16:50:02.986000,0.37, 0.49, 0.43
66c9829d00cbf1ca6a82df1c,2024-08-24 16:50:05.008000,0.49, 0.55, 0.49
66c9829f00cbf1ca6a82df1d,2024-08-24 16:50:07.016000,-0.12, 0.24, 0.43
66c982a100cbf1ca6a82df1e,2024-08-24 16:50:09.028000,0.37, 0.12, 0.49
66c982a300cbf1ca6a82df1f,2024-08-24 16:50:11.016000,0.12, 0.49, 0.49
66c982a500cbf1ca6a82df20,2024-08-24 16:50:13.025000,0.06, 0.31, 0.49
66c982a700cbf1ca6a82df21,2024-08-24 16:50:15.014000,0.43, 0.79, 0.49
66c982a900cbf1ca6a82df22,2024-08-24 16:50:17.460000,0.31, 0.61, 0.49
66c982ab00cbf1ca6a82df23,2024-08-24 16:50:19.034000,0.31, 0.55, 0.49
66c982ad00cbf1ca6a82df24,2024-08-24 16:50:21.070000,0.31, 0.55, 0.49
66c982af00cbf1ca6a82df25,2024-08-24 16:50:23.081000,1.10, 0.06, 0.43
66c982b100cbf1ca6a82df26,2024-08-24 16:50:25.045000,-4.82, 2.56, 0.43
66c982b300cbf1ca6a82df27,2024-08-24 16:50:27.055000,-15.38, 4.09, 0.73
66c982b500cbf1ca6a82df28,2024-08-24 16:50:29.071000,0.24, 0.67, 0.49
66c982b700cbf1ca6a82df29,2024-08-24 16:50:31.057000,-0.31, 1.83, 0.49
66c982b900cbf1ca6a82df2a,2024-08-24 16:50:33.063000,0.61, 0.49, 0.43
66c982bb00cbf1ca6a82df2b,2024-08-24 16:50:35.494000,0.12, 1.40, 0.49
66c982bd00cbf1ca6a82df2c,2024-08-24 16:50:37.086000,0.49, 0.67, 0.49
66c982bf00cbf1ca6a82df2d,2024-08-24 16:50:39.095000,0.43, 0.55, 0.49
66c982c100cbf1ca6a82df2e,2024-08-24 16:50:41.100000,0.37, 0.55, 0.49
66c982c300cbf1ca6a82df2f,2024-08-24 16:50:43.084000,0.31, 0.61, 0.49
66c982c500cbf1ca6a82df30,2024-08-24 16:50:45.095000,0.85, 0.06, 0.49
66c982c700cbf1ca6a82df31,2024-08-24 16:50:47.094000,0.31, 0.49, 0.49
66c982c900cbf1ca6a82df32,2024-08-24 16:50:49.101000,0.31, 0.49, 0.49
66c982cb00cbf1ca6a82df33,2024-08-24 16:50:51.123000,0.31, 0.49, 0.49
66c982cd00cbf1ca6a82df34,2024-08-24 16:50:53.529000,0.31, 0.49, 0.49
66c982cf00cbf1ca6a82df35,2024-08-24 16:50:55.135000,0.37, 0.49, 0.49
66c982d100cbf1ca6a82df36,2024-08-24 16:50:57.121000,0.18, 0.49, 0.49
66c982d300cbf1ca6a82df37,2024-08-24 16:50:59.126000,0.31, 0.67, 0.49
66c982d500cbf1ca6a82df38,2024-08-24 16:51:01.138000,0.37, 0.55, 0.49
66c982d700cbf1ca6a82df39,2024-08-24 16:51:03.135000,0.67, 0.67, 0.49
66c982d900cbf1ca6a82df3a,2024-08-24 16:51:05.143000,0.43, 0.18, 0.49
66c982db00cbf1ca6a82df3b,2024-08-24 16:51:07.183000,0.55, 0.61, 0.49
66c982dd00cbf1ca6a82df3c,2024-08-24 16:51:09.155000,0.31, 0.55, 0.49
66c982df00cbf1ca6a82df3d,2024-08-24 16:51:11.650000,0.37, 0.61, 0.49
66c982e100cbf1ca6a82df3e,2024-08-24 16:51:13.160000,0.37, 0.55, 0.43
66c982e300cbf1ca6a82df3f,2024-08-24 16:51:15.167000,0.37, 0.55, 0.49
66c982e500cbf1ca6a82df40,2024-08-24 16:51:17.170000,0.18, 0.43, 0.49
66c982e700cbf1ca6a82df41,2024-08-24 16:51:19.177000,0.31, 0.55, 0.49
66c982e900cbf1ca6a82df42,2024-08-24 16:51:21.179000,0.37, 0.55, 0.49
66c982eb00cbf1ca6a82df43,2024-08-24 16:51:23.191000,0.37, 0.43, 0.43
66c982ed00cbf1ca6a82df44,2024-08-24 16:51:25.188000,0.31, 0.49, 0.49
66c982ef00cbf1ca6a82df45,2024-08-24 16:51:27.195000,0.31, 0.49, 0.49
66c982f100cbf1ca6a82df46,2024-08-24 16:51:29.744000,0.24, 0.49, 0.49
66c982f300cbf1ca6a82df47,2024-08-24 16:51:31.209000,0.37, 0.49, 0.49
66c982f500cbf1ca6a82df48,2024-08-24 16:51:33.210000,0.31, 0.55, 0.49
66c982f700cbf1ca6a82df49,2024-08-24 16:51:35.215000,0.37, 0.49, 0.43
66c982f900cbf1ca6a82df4a,2024-08-24 16:51:37.227000,0.31, 0.55, 0.49
66c982fb00cbf1ca6a82df4b,2024-08-24 16:51:39.227000,0.31, 0.49, 0.49
66c982fd00cbf1ca6a82df4c,2024-08-24 16:51:41.230000,0.31, 0.43, 0.49
66c982ff00cbf1ca6a82df4d,2024-08-24 16:51:43.238000,0.31, 0.67, 0.43
66c9830100cbf1ca6a82df4e,2024-08-24 16:51:45.240000,0.31, 0.55, 0.49
66c9830300cbf1ca6a82df4f,2024-08-24 16:51:47.770000,0.31, 0.49, 0.49
66c9830500cbf1ca6a82df50,2024-08-24 16:51:49.252000,0.31, 0.49, 0.49
66c9830700cbf1ca6a82df51,2024-08-24 16:51:51.258000,0.37, 0.49, 0.49
66c9830900cbf1ca6a82df52,2024-08-24 16:51:53.263000,0.24, 0.73, 0.49
66c9830b00cbf1ca6a82df53,2024-08-24 16:51:55.269000,0.31, 0.43, 0.49
66c9830d00cbf1ca6a82df54,2024-08-24 16:51:57.277000,0.31, 0.49, 0.43
66c9830f00cbf1ca6a82df55,2024-08-24 16:51:59.277000,0.31, 0.49, 0.43
66c9831100cbf1ca6a82df56,2024-08-24 16:52:01.286000,0.31, 0.49, 0.49
66c9831300cbf1ca6a82df57,2024-08-24 16:52:03.287000,0.31, 0.55, 0.49
66c9831500cbf1ca6a82df58,2024-08-24 16:52:05.688000,0.31, 0.43, 0.43
66c9831700cbf1ca6a82df59,2024-08-24 16:52:07.297000,0.37, 0.49, 0.49
66c9831900cbf1ca6a82df5a,2024-08-24 16:52:09.318000,0.31, 0.49, 0.49
66c9831b00cbf1ca6a82df5b,2024-08-24 16:52:11.309000,0.31, 0.43, 0.43
66c9831d00cbf1ca6a82df5c,2024-08-24 16:52:13.312000,0.37, 0.55, 0.49
66c9831f00cbf1ca6a82df5d,2024-08-24 16:52:15.317000,0.37, 0.49, 0.49
66c9832100cbf1ca6a82df5e,2024-08-24 16:52:17.327000,0.31, 0.49, 0.49
66c9832300cbf1ca6a82df5f,2024-08-24 16:52:19.329000,0.31, 0.49, 0.49
66c9832500cbf1ca6a82df60,2024-08-24 16:52:21.334000,0.31, 0.49, 0.49
66c9832700cbf1ca6a82df61,2024-08-24 16:52:23.711000,0.37, 0.55, 0.49
66c9832900cbf1ca6a82df62,2024-08-24 16:52:25.351000,0.31, 0.43, 0.49
66c9832b00cbf1ca6a82df63,2024-08-24 16:52:27.356000,0.31, 0.49, 0.43
66c9832d00cbf1ca6a82df64,2024-08-24 16:52:29.353000,0.31, 0.55, 0.49
66c9832f00cbf1ca6a82df65,2024-08-24 16:52:31.360000,0.31, 0.49, 0.49
66c9833100cbf1ca6a82df66,2024-08-24 16:52:33.367000,0.31, 0.43, 0.49
66c9833300cbf1ca6a82df67,2024-08-24 16:52:35.373000,0.37, 0.55, 0.49
66c9833500cbf1ca6a82df68,2024-08-24 16:52:37.375000,0.31, 0.43, 0.49
66c9833700cbf1ca6a82df69,2024-08-24 16:52:39.381000,0.31, 0.49, 0.49
66c9833900cbf1ca6a82df6a,2024-08-24 16:52:41.838000,-2.75, 0.24, 0.49
66c9833b00cbf1ca6a82df6b,2024-08-24 16:52:43.394000,0.49, 0.67, 0.49
66c9833d00cbf1ca6a82df6c,2024-08-24 16:52:45.395000,0.73, 1.34, 0.49
66c9833f00cbf1ca6a82df6d,2024-08-24 16:52:47.400000,6.84, -4.94, 0.55
66c9834100cbf1ca6a82df6e,2024-08-24 16:52:49.412000,0.18, 0.79, 0.49
66c9834300cbf1ca6a82df6f,2024-08-24 16:52:51.410000,0.18, 0.18, 0.43
66c9834500cbf1ca6a82df70,2024-08-24 16:52:53.416000,0.61, 1.04, 0.49
66c9834700cbf1ca6a82df71,2024-08-24 16:52:55.459000,0.37, 0.55, 0.49
66c9834900cbf1ca6a82df72,2024-08-24 16:52:57.425000,0.55, 0.24, 0.49
66c9834b00cbf1ca6a82df73,2024-08-24 16:52:59.862000,-0.18, -0.67, 0.49
66c9834d00cbf1ca6a82df74,2024-08-24 16:53:01.440000,-0.37, 2.44, 0.49
66c9834f00cbf1ca6a82df75,2024-08-24 16:53:03.485000,0.31, 0.37, 0.49
66c9835100cbf1ca6a82df76,2024-08-24 16:53:05.454000,-1.46, 0.79, 0.49
66c9835300cbf1ca6a82df77,2024-08-24 16:53:07.449000,0.49, 0.18, 0.49
66c9835500cbf1ca6a82df78,2024-08-24 16:53:09.458000,0.55, 1.10, 0.49
66c9835700cbf1ca6a82df79,2024-08-24 16:53:11.463000,1.10, 0.67, 0.49
66c9835900cbf1ca6a82df7a,2024-08-24 16:53:13.466000,0.18, -0.37, 0.49
66c9835b00cbf1ca6a82df7b,2024-08-24 16:53:15.470000,0.12, 0.79, 0.49
66c9835d00cbf1ca6a82df7c,2024-08-24 16:53:17.887000,0.24, 0.79, 0.49
66c9835f00cbf1ca6a82df7d,2024-08-24 16:53:19.481000,0.49, 0.49, 0.49
66c9836100cbf1ca6a82df7e,2024-08-24 16:53:21.486000,0.43, 0.43, 0.49
66c9836300cbf1ca6a82df7f,2024-08-24 16:53:23.496000,0.24, 0.67, 0.49
66c9836500cbf1ca6a82df80,2024-08-24 16:53:25.499000,0.31, 0.61, 0.49
66c9836700cbf1ca6a82df81,2024-08-24 16:53:27.502000,0.31, 0.43, 0.49
66c9836900cbf1ca6a82df82,2024-08-24 16:53:29.503000,0.24, 0.31, 0.43
66c9836b00cbf1ca6a82df83,2024-08-24 16:53:31.512000,0.18, 0.67, 0.49
66c9836d00cbf1ca6a82df84,2024-08-24 16:53:33.538000,0.37, 0.55, 0.49
66c9836f00cbf1ca6a82df85,2024-08-24 16:53:35.904000,0.31, 0.49, 0.43
66c9837100cbf1ca6a82df86,2024-08-24 16:53:37.528000,0.31, 0.49, 0.49
66c9837300cbf1ca6a82df87,2024-08-24 16:53:39.533000,0.24, 0.49, 0.49
66c9837500cbf1ca6a82df88,2024-08-24 16:53:41.538000,0.37, 0.55, 0.49
66c9837700cbf1ca6a82df89,2024-08-24 16:53:43.542000,0.31, 0.49, 0.49
66c9837900cbf1ca6a82df8a,2024-08-24 16:53:45.548000,0.31, 0.49, 0.43
66c9837b00cbf1ca6a82df8b,2024-08-24 16:53:47.553000,0.31, 0.49, 0.49
66c9837d00cbf1ca6a82df8c,2024-08-24 16:53:49.556000,0.31, 0.49, 0.49
66c9837f00cbf1ca6a82df8d,2024-08-24 16:53:51.565000,0.24, 0.49, 0.49
66c9838200cbf1ca6a82df8e,2024-08-24 16:53:54.028000,0.37, 0.49, 0.49
66c9838300cbf1ca6a82df8f,2024-08-24 16:53:55.571000,0.24, 0.61, 0.43
66c9838500cbf1ca6a82df90,2024-08-24 16:53:57.577000,0.24, 0.43, 0.49
66c9838700cbf1ca6a82df91,2024-08-24 16:53:59.584000,0.31, 0.49, 0.49
66c9838900cbf1ca6a82df92,2024-08-24 16:54:01.591000,0.31, 0.55, 0.49
66c9838b00cbf1ca6a82df93,2024-08-24 16:54:03.591000,0.31, 0.43, 0.49
66c9838d00cbf1ca6a82df94,2024-08-24 16:54:05.598000,0.31, 0.61, 0.49
66c9838f00cbf1ca6a82df95,2024-08-24 16:54:07.610000,0.31, 0.55, 0.49
66c9839100cbf1ca6a82df96,2024-08-24 16:54:09.607000,0.31, 0.43, 0.49
66c9839400cbf1ca6a82df97,2024-08-24 16:54:12.057000,0.31, 0.55, 0.49
66c9839500cbf1ca6a82df98,2024-08-24 16:54:13.624000,0.37, 0.43, 0.49
66c9839700cbf1ca6a82df99,2024-08-24 16:54:15.623000,0.24, 0.43, 0.49
66c9839900cbf1ca6a82df9a,2024-08-24 16:54:17.628000,0.31, 0.55, 0.49
66c9839b00cbf1ca6a82df9b,2024-08-24 16:54:19.637000,0.43, 0.55, 0.43
66c9839d00cbf1ca6a82df9c,2024-08-24 16:54:21.646000,0.37, 0.06, 0.49
66c9839f00cbf1ca6a82df9d,2024-08-24 16:54:23.643000,0.49, 0.61, 0.49
66c983a100cbf1ca6a82df9e,2024-08-24 16:54:25.649000,0.31, 0.49, 0.49
66c983a300cbf1ca6a82df9f,2024-08-24 16:54:27.654000,0.43, 0.61, 0.43
66c983a600cbf1ca6a82dfa0,2024-08-24 16:54:30.079000,0.31, 0.55, 0.49
66c983a700cbf1ca6a82dfa1,2024-08-24 16:54:31.670000,0.31, 0.55, 0.49
66c983a900cbf1ca6a82dfa2,2024-08-24 16:54:33.670000,0.37, 0.55, 0.49
66c983ab00cbf1ca6a82dfa3,2024-08-24 16:54:35.674000,0.43, 0.49, 0.49
66c983ad00cbf1ca6a82dfa4,2024-08-24 16:54:37.681000,0.31, 0.61, 0.49
66c983af00cbf1ca6a82dfa5,2024-08-24 16:54:39.689000,0.37, 0.55, 0.49
66c983b100cbf1ca6a82dfa6,2024-08-24 16:54:41.694000,0.31, 0.49, 0.49
66c983b300cbf1ca6a82dfa7,2024-08-24 16:54:43.702000,0.24, 0.55, 0.49
66c983b500cbf1ca6a82dfa8,2024-08-24 16:54:45.703000,0.31, 0.55, 0.49
66c983b800cbf1ca6a82dfa9,2024-08-24 16:54:48.097000,0.24, 0.49, 0.49
66c983b900cbf1ca6a82dfaa,2024-08-24 16:54:49.711000,0.31, 0.31, 0.49
66c983bb00cbf1ca6a82dfab,2024-08-24 16:54:51.717000,0.37, 0.49, 0.49
66c983bd00cbf1ca6a82dfac,2024-08-24 16:54:53.722000,0.18, 0.43, 0.49
66c983bf00cbf1ca6a82dfad,2024-08-24 16:54:55.726000,0.31, 0.55, 0.49
66c983c100cbf1ca6a82dfae,2024-08-24 16:54:57.744000,0.31, 0.49, 0.49
66c983c300cbf1ca6a82dfaf,2024-08-24 16:54:59.738000,0.31, 0.55, 0.49
66c983c500cbf1ca6a82dfb0,2024-08-24 16:55:01.746000,0.37, 0.43, 0.49
66c983c700cbf1ca6a82dfb1,2024-08-24 16:55:03.745000,0.31, 0.49, 0.49
66c983ca00cbf1ca6a82dfb2,2024-08-24 16:55:06.120000,0.31, 0.37, 0.43
66c983cb00cbf1ca6a82dfb3,2024-08-24 16:55:07.760000,0.24, 0.67, 0.49
66c983cd00cbf1ca6a82dfb4,2024-08-24 16:55:09.764000,0.31, 0.43, 0.49
66c983cf00cbf1ca6a82dfb5,2024-08-24 16:55:11.767000,0.31, 0.55, 0.49
66c983d100cbf1ca6a82dfb6,2024-08-24 16:55:13.770000,0.31, 0.49, 0.49
66c983d300cbf1ca6a82dfb7,2024-08-24 16:55:15.779000,0.37, 0.49, 0.49
66c983d500cbf1ca6a82dfb8,2024-08-24 16:55:17.785000,0.31, 0.43, 0.49
66c983d700cbf1ca6a82dfb9,2024-08-24 16:55:19.789000,0.31, 0.55, 0.49
66c983d900cbf1ca6a82dfba,2024-08-24 16:55:21.791000,0.31, 0.49, 0.49
66c983dc00cbf1ca6a82dfbb,2024-08-24 16:55:24.348000,0.31, 0.49, 0.49
